date,state,code,price,coupon,yield_measure_used,yield,current_yield,bucket,series_label,excluded_near_maturity,excluded_past_maturity,active_default_override
1843-09-30,New York,S-1650,107.25,7.0,ytm,5.4241744571773225,6.526806526806526,risky_but_survived,primary,False,False,False
1843-10-07,New York,S-1650,107.0,7.0,ytm,5.471967797247918,6.5420560747663545,risky_but_survived,primary,False,False,False
1843-10-14,New York,S-1650,107.75,7.0,ytm,5.309125783042466,6.496519721577726,risky_but_survived,primary,False,False,False
1843-10-28,New York,S-1650,108.5,7.0,ytm,5.140602106053001,6.451612903225806,risky_but_survived,primary,False,False,False
1843-11-04,New York,S-1650,108.625,7.0,ytm,5.108460886853895,6.444188722669736,risky_but_survived,primary,False,False,False
1843-11-11,New York,S-1650,109.0,7.0,ytm,5.023541281318312,6.422018348623854,risky_but_survived,primary,False,False,False
1843-11-25,New York,S-1650,109.5,7.0,ytm,4.90546928616059,6.392694063926941,risky_but_survived,primary,False,False,False
1843-12-02,New York,S-1650,109.0,7.0,ytm,5.004599176013171,6.422018348623854,risky_but_survived,primary,False,False,False
1843-12-09,New York,S-1650,109.25,7.0,ytm,4.9450418160095575,6.407322654462242,risky_but_survived,primary,False,False,False
1843-12-16,New York,S-1650,107.0,7.0,ytm,5.422921565081087,6.5420560747663545,risky_but_survived,primary,False,False,False
1844-01-06,New York,S-1650,107.75,7.0,ytm,5.243210077129244,6.496519721577726,risky_but_survived,primary,False,False,False
1844-01-13,New York,S-1650,107.75,7.0,ytm,5.237441696253642,6.496519721577726,risky_but_survived,primary,False,False,False
1844-01-20,New York,S-1650,108.0,7.0,ytm,5.17677842069435,6.481481481481481,risky_but_survived,primary,False,False,False
1844-01-27,New York,S-1650,107.5,7.0,ytm,5.280934955814374,6.511627906976744,risky_but_survived,primary,False,False,False
1844-02-03,New York,S-1650,107.0,7.0,ytm,5.386311860792013,6.5420560747663545,risky_but_survived,primary,False,False,False
1844-02-24,New York,S-1650,107.75,7.0,ytm,5.201874894374299,6.496519721577726,risky_but_survived,primary,False,False,False
1844-03-09,New York,S-1650,108.5,7.0,ytm,5.021588187096713,6.451612903225806,risky_but_survived,primary,False,False,False
1844-04-06,New York,S-1650,107.25,7.0,ytm,5.278853852859828,6.526806526806526,risky_but_survived,primary,False,False,False
1844-04-13,New York,S-1650,107.0,7.0,ytm,5.330402277592835,6.5420560747663545,risky_but_survived,primary,False,False,False
1844-05-11,New York,S-1650,107.5,7.0,ytm,5.190171061604911,6.511627906976744,risky_but_survived,primary,False,False,False
1844-05-25,New York,S-1650,108.0,7.0,ytm,5.060367694137017,6.481481481481481,risky_but_survived,primary,False,False,False
1844-06-01,New York,S-1650,109.0,7.0,ytm,4.820538456045133,6.422018348623854,risky_but_survived,primary,False,False,False
1844-06-22,New York,S-1650,107.5,7.0,ytm,5.150638831019362,6.511627906976744,risky_but_survived,primary,False,False,False
1844-07-06,New York,S-1650,107.5,7.0,ytm,5.13701146047605,6.511627906976744,risky_but_survived,primary,False,False,False
1844-08-03,New York,S-1650,108.5,7.0,ytm,4.8671980529720145,6.451612903225806,risky_but_survived,primary,False,False,False
1844-08-10,New York,S-1650,108.5,7.0,ytm,4.859140724803335,6.451612903225806,risky_but_survived,primary,False,False,False
1844-08-17,New York,S-1650,108.25,7.0,ytm,4.91171437285803,6.466512702078522,risky_but_survived,primary,False,False,False
1844-08-31,New York,S-1650,108.5,7.0,ytm,4.834541457742897,6.451612903225806,risky_but_survived,primary,False,False,False
1844-09-28,New York,S-1650,108.25,7.0,ytm,4.862832022269062,6.466512702078522,risky_but_survived,primary,False,False,False
1844-10-05,New York,S-1650,109.5,7.0,ytm,4.544081869741198,6.392694063926941,risky_but_survived,primary,False,False,False
1844-10-19,New York,S-1650,108.0,7.0,ytm,4.900400902029567,6.481481481481481,risky_but_survived,primary,False,False,False
1844-10-26,New York,S-1650,108.5,7.0,ytm,4.765637751578843,6.451612903225806,risky_but_survived,primary,False,False,False
1844-11-02,New York,S-1650,108.25,7.0,ytm,4.820034522684813,6.466512702078522,risky_but_survived,primary,False,False,False
1844-11-09,New York,S-1650,109.0,7.0,ytm,4.620827618463717,6.422018348623854,risky_but_survived,primary,False,False,False
1844-11-16,New York,S-1650,107.75,7.0,ytm,4.930580675659598,6.496519721577726,risky_but_survived,primary,False,False,False
1844-12-21,New York,S-1650,106.375,7.0,ytm,5.2507908579780365,6.580493537015276,risky_but_survived,primary,False,False,False
1844-12-28,New York,S-1650,106.25,7.0,ytm,5.27686420519185,6.588235294117648,risky_but_survived,primary,False,False,False
1845-01-04,New York,S-1650,106.75,7.0,ytm,5.1356979712481525,6.557377049180328,risky_but_survived,primary,False,False,False
1845-01-11,New York,S-1650,107.0,7.0,ytm,5.0608109682810785,6.5420560747663545,risky_but_survived,primary,False,False,False
1845-01-25,New York,S-1650,106.5,7.0,ytm,5.1795255450469355,6.572769953051644,risky_but_survived,primary,False,False,False
1845-02-01,New York,S-1650,106.0,7.0,ytm,5.308235453866522,6.60377358490566,risky_but_survived,primary,False,False,False
1845-02-08,New York,S-1650,107.0,7.0,ytm,5.027311830147236,6.5420560747663545,risky_but_survived,primary,False,False,False
1845-03-22,New York,S-1650,106.0,7.0,ytm,5.25544315010229,6.60377358490566,risky_but_survived,primary,False,False,False
1845-03-29,New York,S-1650,105.25,7.0,ytm,5.4610417586392135,6.65083135391924,risky_but_survived,primary,False,False,False
1845-04-05,New York,S-1650,105.0,7.0,ytm,5.525897907113672,6.666666666666667,risky_but_survived,primary,False,False,False
1845-04-19,New York,S-1650,104.5,7.0,ytm,5.657896876812734,6.698564593301436,risky_but_survived,primary,False,False,False
1845-05-17,New York,S-1650,104.0,7.0,ytm,5.781724010358861,6.730769230769231,risky_but_survived,primary,False,False,False
1845-05-24,New York,S-1650,104.75,7.0,ytm,5.551803617053997,6.682577565632458,risky_but_survived,primary,False,False,False
1845-06-07,New York,S-1650,105.5,7.0,ytm,5.313334975295926,6.6350710900473935,risky_but_survived,primary,False,False,False
1845-07-05,New York,S-1650,105.0,7.0,ytm,5.432945943879501,6.666666666666667,risky_but_survived,primary,False,False,False
1845-07-19,New York,S-1650,105.0,7.0,ytm,5.417455838583743,6.666666666666667,risky_but_survived,primary,False,False,False
1845-08-09,New York,S-1650,105.25,7.0,ytm,5.315298161378244,6.65083135391924,risky_but_survived,primary,False,False,False
1845-08-23,New York,S-1650,104.0,7.0,ytm,5.6953832877894435,6.730769230769231,risky_but_survived,primary,False,False,False
1845-09-06,New York,S-1650,104.75,7.0,ytm,5.440501607030873,6.682577565632458,risky_but_survived,primary,False,False,False
1845-10-04,New York,S-1650,104.75,7.0,ytm,5.407489837869585,6.682577565632458,risky_but_survived,primary,False,False,False
1845-10-11,New York,S-1650,105.0,7.0,ytm,5.316783303656466,6.666666666666667,risky_but_survived,primary,False,False,False
1845-10-18,New York,S-1650,105.0,7.0,ytm,5.307741975797213,6.666666666666667,risky_but_survived,primary,False,False,False
1845-12-13,New York,S-1650,107.0,7.0,ytm,4.547778427677043,6.5420560747663545,risky_but_survived,primary,False,False,False
1845-12-27,New York,S-1650,105.0,7.0,ytm,5.211005516049711,6.666666666666667,risky_but_survived,primary,False,False,False
1845-12-31,New York,S-1650,104.0,7.0,ytm,5.557045060503691,6.730769230769231,risky_but_survived,primary,False,False,False
1846-01-03,New York,S-1650,104.0,7.0,ytm,5.553464530236226,6.730769230769231,risky_but_survived,primary,False,False,False
1846-01-10,New York,S-1650,104.25,7.0,ytm,5.455989838741824,6.71462829736211,risky_but_survived,primary,False,False,False
1846-01-24,New York,S-1650,104.0,7.0,ytm,5.527840213438591,6.730769230769231,risky_but_survived,primary,False,False,False
1846-02-21,New York,S-1650,104.875,7.0,ytm,5.170062268100224,6.6746126340882,risky_but_survived,primary,False,False,False
1846-02-28,New York,S-1650,105.25,7.0,ytm,5.020840227271127,6.65083135391924,risky_but_survived,primary,False,False,False
1846-03-14,New York,S-1650,105.75,7.0,ytm,4.810727236482382,6.619385342789598,risky_but_survived,primary,False,False,False
1846-03-21,New York,S-1650,103.75,7.0,ytm,5.549161192247136,6.746987951807229,risky_but_survived,primary,False,False,False
1846-04-04,New York,S-1650,102.5,7.0,ytm,6.014425858227787,6.829268292682928,risky_but_survived,primary,False,False,False
1846-04-11,New York,S-1650,103.0,7.0,ytm,5.812659505015135,6.796116504854369,risky_but_survived,primary,False,False,False
1846-04-25,New York,S-1650,102.75,7.0,ytm,5.896080120341235,6.81265206812652,risky_but_survived,primary,False,False,False
1846-05-30,New York,S-1650,101.5,7.0,ytm,6.37366006272911,6.896551724137931,risky_but_survived,primary,False,False,False
1846-06-13,New York,S-1650,103.0,7.0,ytm,5.739470641344463,6.796116504854369,risky_but_survived,primary,False,False,False
1846-06-20,New York,S-1650,102.0,7.0,ytm,6.149626841733849,6.862745098039216,risky_but_survived,primary,False,False,False
1846-07-11,New York,S-1650,102.0,7.0,ytm,6.1315026530277335,6.862745098039216,risky_but_survived,primary,False,False,False
1846-07-25,New York,S-1650,103.25,7.0,ytm,5.577091124446597,6.779661016949152,risky_but_survived,primary,False,False,False
1846-08-15,New York,S-1650,103.0,7.0,ytm,5.655682011211143,6.796116504854369,risky_but_survived,primary,False,False,False
1846-08-22,New York,S-1650,103.0,7.0,ytm,5.645617019333406,6.796116504854369,risky_but_survived,primary,False,False,False
1846-09-05,New York,S-1650,103.5,7.0,ytm,5.399762113543032,6.763285024154589,risky_but_survived,primary,False,False,False
1846-09-12,New York,S-1650,103.75,7.0,ytm,5.274397796657096,6.746987951807229,risky_but_survived,primary,False,False,False
1846-09-26,New York,S-1650,102.0,7.0,ytm,6.057181805137036,6.862745098039216,risky_but_survived,primary,False,False,False
1846-10-03,New York,S-1650,102.5,7.0,ytm,5.815100524804138,6.829268292682928,risky_but_survived,primary,False,False,False
1846-10-10,New York,S-1650,103.25,7.0,ytm,5.453079715072335,6.779661016949152,risky_but_survived,primary,False,False,False
1846-10-17,New York,S-1650,103.5,7.0,ytm,5.322744170327813,6.763285024154589,risky_but_survived,primary,False,False,False
1846-11-21,New York,S-1650,103.25,7.0,ytm,5.375010356321179,6.779661016949152,risky_but_survived,primary,False,False,False
1846-12-12,New York,S-1650,102.25,7.0,ytm,5.840008953862917,6.845965770171149,risky_but_survived,primary,False,False,False
1847-01-23,New York,S-1650,101.75,7.0,ytm,6.045567434454867,6.87960687960688,risky_but_survived,primary,False,False,False
1847-01-30,New York,S-1650,101.5,7.0,ytm,6.1732518928548705,6.896551724137931,risky_but_survived,primary,False,False,False
1847-02-13,New York,S-1650,101.0,7.0,ytm,6.436928728450769,6.9306930693069315,risky_but_survived,primary,False,False,False
1847-03-06,New York,S-1650,103.0,7.0,ytm,5.27802601162473,6.796116504854369,risky_but_survived,primary,False,False,False
1847-03-27,New York,S-1650,101.5,7.0,ytm,6.106100530848359,6.896551724137931,risky_but_survived,primary,False,False,False
1847-04-21,New York,S-1650,101.0,7.0,ytm,6.379936068450021,6.9306930693069315,risky_but_survived,primary,False,False,False
1847-07-24,New York,S-1650,103.5,7.0,ytm,4.495568537314268,6.763285024154589,risky_but_survived,primary,False,False,False
1847-07-31,New York,S-1650,103.75,7.0,ytm,4.285630014157622,6.746987951807229,risky_but_survived,primary,False,False,False
1847-08-07,New York,S-1650,104.0,7.0,ytm,4.070634101593853,6.730769230769231,risky_but_survived,primary,False,False,False
1847-10-30,New York,S-1650,103.0,7.0,ytm,4.380102655964725,6.796116504854369,risky_but_survived,primary,False,False,False
1847-11-13,New York,S-1650,102.0,7.0,ytm,5.1878802338065135,6.862745098039216,risky_but_survived,primary,False,False,False
1847-12-25,New York,S-1650,100.0,7.0,ytm,7.000000000000001,7.000000000000001,risky_but_survived,primary,False,False,False
1848-01-01,New York,S-1650,100.0,7.0,ytm,7.000000000000001,7.000000000000001,risky_but_survived,primary,False,False,False
1848-01-08,New York,S-1650,100.5,7.0,ytm,6.475107495884245,6.965174129353234,risky_but_survived,primary,True,False,False
1848-01-22,New York,S-1650,99.75,7.0,ytm,7.273766120694345,7.017543859649122,risky_but_survived,primary,True,False,False
1848-01-29,New York,S-1650,100.0,7.0,ytm,7.000000000000001,7.000000000000001,risky_but_survived,primary,True,False,False
1848-02-05,New York,S-1650,101.5,7.0,ytm,5.305001012047109,6.896551724137931,risky_but_survived,primary,True,False,False
1848-02-12,New York,S-1650,101.0,7.0,ytm,5.8434678459554075,6.9306930693069315,risky_but_survived,primary,True,False,False
1848-02-19,New York,S-1650,100.5,7.0,ytm,6.407876208532297,6.965174129353234,risky_but_survived,primary,True,False,False
1848-02-26,New York,S-1650,101.875,7.0,ytm,4.746329771297313,6.871165644171779,risky_but_survived,primary,True,False,False
1848-04-08,New York,S-1650,100.5,7.0,ytm,6.302806416793836,6.965174129353234,risky_but_survived,primary,True,False,False
1848-04-15,New York,S-1650,99.5,7.0,ytm,7.719010169100914,7.035175879396985,risky_but_survived,primary,True,False,False
1848-04-29,New York,S-1650,101.0,7.0,ytm,5.493786130078353,6.9306930693069315,risky_but_survived,primary,True,False,False
1848-05-06,New York,S-1650,101.0,7.0,ytm,5.45087064676617,6.9306930693069315,risky_but_survived,primary,True,False,False
1848-05-20,New York,S-1650,101.5,7.0,ytm,4.541711500032938,6.896551724137931,risky_but_survived,primary,True,False,False
1848-07-08,New York,S-1650,101.0,7.0,ytm,4.9118812716080615,6.9306930693069315,risky_but_survived,primary,True,False,False
1848-07-29,New York,S-1650,100.5,7.0,ytm,5.814789948206407,6.965174129353234,risky_but_survived,primary,True,False,False
1848-08-05,New York,S-1650,100.25,7.0,ytm,6.379190441478354,6.982543640897755,risky_but_survived,primary,True,False,False
1848-09-30,New York,S-1650,101.0,7.0,ytm,3.0572941742898414,6.9306930693069315,risky_but_survived,primary,True,False,False
1848-10-07,New York,S-1650,101.0,7.0,ytm,2.739210922133519,6.9306930693069315,risky_but_survived,primary,True,False,False
1848-12-09,New York,S-1650,101.0,7.0,ytm,-8.83625351503353,6.9306930693069315,risky_but_survived,primary,True,False,False
1827-06-23,Ohio,S-2010,94.0,5.0,ytm,5.4292233209207685,5.319148936170213,safe,primary,False,False,False
1827-07-14,Ohio,S-2010,93.25,5.0,ytm,5.485543767184514,5.361930294906166,safe,primary,False,False,False
1827-07-21,Ohio,S-2010,91.0,5.0,ytm,5.655376069467501,5.4945054945054945,safe,primary,False,False,False
1827-08-04,Ohio,S-2010,93.25,5.0,ytm,5.4863413349836225,5.361930294906166,safe,primary,False,False,False
1827-08-11,Ohio,S-2010,94.5,5.0,ytm,5.393947318215091,5.291005291005291,safe,primary,False,False,False
1827-08-25,Ohio,S-2010,94.0,5.0,ytm,5.4313419738511755,5.319148936170213,safe,primary,False,False,False
1827-08-29,Ohio,S-2010,95.0,5.0,ytm,5.357720741864842,5.263157894736842,safe,primary,False,False,False
1827-09-01,Ohio,S-2010,95.0,5.0,ytm,5.357805143291783,5.263157894736842,safe,primary,False,False,False
1827-09-08,Ohio,S-2010,97.0,5.0,ytm,5.2126206681376335,5.154639175257731,safe,primary,False,False,False
1827-09-22,Ohio,S-2010,97.5,5.0,ytm,5.1769305080869845,5.128205128205128,safe,primary,False,False,False
1827-09-29,Ohio,S-2010,96.25,5.0,ytm,5.267233882529908,5.194805194805195,safe,primary,False,False,False
1827-10-13,Ohio,S-2010,96.5,5.0,ytm,5.249377035529354,5.181347150259067,safe,primary,False,False,False
1827-10-27,Ohio,S-2010,99.0,5.0,ytm,5.070433629515139,5.05050505050505,safe,primary,False,False,False
1827-10-31,Ohio,S-2010,99.25,5.0,ytm,5.052775705883976,5.037783375314862,safe,primary,False,False,False
1827-11-03,Ohio,S-2010,99.5,5.0,ytm,5.035148092590959,5.025125628140704,safe,primary,False,False,False
1827-11-10,Ohio,S-2010,99.0,5.0,ytm,5.070512055828102,5.05050505050505,safe,primary,False,False,False
1827-11-17,Ohio,S-2010,99.25,5.0,ytm,5.052847137289523,5.037783375314862,safe,primary,False,False,False
1827-11-24,Ohio,S-2010,100.0,5.0,ytm,5.0,5.0,safe,primary,False,False,False
1827-11-28,Ohio,S-2010,100.5,5.0,ytm,4.964957494738989,4.975124378109453,safe,primary,False,False,False
1827-12-08,Ohio,S-2010,100.25,5.0,ytm,4.982442852142019,4.987531172069826,safe,primary,False,False,False
1827-12-15,Ohio,S-2010,101.0,5.0,ytm,4.929994260659944,4.9504950495049505,safe,primary,False,False,False
1827-12-22,Ohio,S-2010,97.0,5.0,ytm,5.214401707945809,5.154639175257731,safe,primary,False,False,False
1827-12-29,Ohio,S-2010,96.0,5.0,ytm,5.287488798231073,5.208333333333334,safe,primary,False,False,False
1828-01-05,Ohio,S-2010,96.5,5.0,ytm,5.251053673347323,5.181347150259067,safe,primary,False,False,False
1828-01-19,Ohio,S-2010,98.0,5.0,ytm,5.142532836471474,5.1020408163265305,safe,primary,False,False,False
1828-02-02,Ohio,S-2010,98.75,5.0,ytm,5.088847085891017,5.063291139240507,safe,primary,False,False,False
1828-02-09,Ohio,S-2010,98.0,5.0,ytm,5.142774500033472,5.1020408163265305,safe,primary,False,False,False
1828-02-16,Ohio,S-2010,97.75,5.0,ytm,5.160915430001788,5.115089514066496,safe,primary,False,False,False
1828-02-23,Ohio,S-2010,98.0,5.0,ytm,5.1429363154278604,5.1020408163265305,safe,primary,False,False,False
1828-03-01,Ohio,S-2010,97.5,5.0,ytm,5.17922438200678,5.128205128205128,safe,primary,False,False,False
1828-03-22,Ohio,S-2010,97.5,5.0,ytm,5.179530428279325,5.128205128205128,safe,primary,False,False,False
1828-04-05,Ohio,S-2010,98.0,5.0,ytm,5.143425184981664,5.1020408163265305,safe,primary,False,False,False
1828-05-17,Ohio,S-2010,97.5,5.0,ytm,5.180354507300235,5.128205128205128,safe,primary,False,False,False
1828-05-24,Ohio,S-2010,97.75,5.0,ytm,5.162207179989274,5.115089514066496,safe,primary,False,False,False
1828-06-14,Ohio,S-2010,101.0,5.0,ytm,4.928950723450464,4.9504950495049505,safe,primary,False,False,False
1828-06-21,Ohio,S-2010,98.0,5.0,ytm,5.144335008271936,5.1020408163265305,safe,primary,False,False,False
1828-06-28,Ohio,S-2010,98.5,5.0,ytm,5.108041121700267,5.0761421319796955,safe,primary,False,False,False
1828-07-05,Ohio,S-2010,97.75,5.0,ytm,5.162770660375079,5.115089514066496,safe,primary,False,False,False
1828-07-26,Ohio,S-2010,98.0,5.0,ytm,5.144754480557265,5.1020408163265305,safe,primary,False,False,False
1828-10-04,Ohio,S-2010,99.0,5.0,ytm,5.07243654799322,5.05050505050505,safe,primary,False,False,False
1828-10-29,Ohio,S-2010,99.0,5.0,ytm,5.072589479593468,5.05050505050505,safe,primary,False,False,False
1828-12-06,Ohio,S-2010,99.5,5.0,ytm,5.036320661320662,5.025125628140704,safe,primary,False,False,False
1829-01-03,Ohio,S-2010,96.0,5.0,ytm,5.296461307527705,5.208333333333334,safe,primary,False,False,False
1829-01-17,Ohio,S-2010,97.0,5.0,ytm,5.221482679173758,5.154639175257731,safe,primary,False,False,False
1829-04-11,Ohio,S-2010,98.25,5.0,ytm,5.129318458573283,5.089058524173027,safe,primary,False,False,False
1829-04-18,Ohio,S-2010,98.25,5.0,ytm,5.129397299756447,5.089058524173027,safe,primary,False,False,False
1829-04-29,Ohio,S-2010,98.0,5.0,ytm,5.148211457798323,5.1020408163265305,safe,primary,False,False,False
1829-07-11,Ohio,S-2010,96.0,5.0,ytm,5.301374460734956,5.208333333333334,safe,primary,False,False,False
1829-07-18,Ohio,S-2010,96.5,5.0,ytm,5.263194637418202,5.181347150259067,safe,primary,False,False,False
1829-08-01,Ohio,S-2010,98.0,5.0,ytm,5.149442941076086,5.1020408163265305,safe,primary,False,False,False
1829-08-08,Ohio,S-2010,98.75,5.0,ytm,5.093107252498293,5.063291139240507,safe,primary,False,False,False
1829-08-22,Ohio,S-2010,98.25,5.0,ytm,5.130841820345123,5.089058524173027,safe,primary,False,False,False
1829-10-03,Ohio,S-2010,98.0,5.0,ytm,5.150285819657016,5.1020408163265305,safe,primary,False,False,False
1829-10-10,Ohio,S-2010,98.5,5.0,ytm,5.112501176255593,5.0761421319796955,safe,primary,False,False,False
1829-10-17,Ohio,S-2010,99.5,5.0,ytm,5.037335922111199,5.025125628140704,safe,primary,False,False,False
1829-10-24,Ohio,S-2010,99.5,5.0,ytm,5.0373594686472085,5.025125628140704,safe,primary,False,False,False
1829-11-07,Ohio,S-2010,100.0,5.0,ytm,5.0,5.0,safe,primary,False,False,False
1829-11-21,Ohio,S-2010,101.0,5.0,ytm,4.925650809388939,4.9504950495049505,safe,primary,False,False,False
1829-11-28,Ohio,S-2010,103.0,5.0,ytm,4.779009770998719,4.854368932038835,safe,primary,False,False,False
1829-12-19,Ohio,S-2010,104.75,5.0,ytm,4.652426769125321,4.77326968973747,safe,primary,False,False,False
1829-12-26,Ohio,S-2010,102.25,5.0,ytm,4.833218617187742,4.88997555012225,safe,primary,False,False,False
1830-01-16,Ohio,S-2010,102.0,5.0,ytm,4.85128142443874,4.901960784313726,safe,primary,False,False,False
1830-01-30,Ohio,S-2010,103.0,5.0,ytm,4.777736102497719,4.854368932038835,safe,primary,False,False,False
1830-02-06,Ohio,S-2010,102.75,5.0,ytm,4.795875734649395,4.866180048661801,safe,primary,False,False,False
1830-02-20,Ohio,S-2010,103.0,5.0,ytm,4.777306630725201,4.854368932038835,safe,primary,False,False,False
1830-02-27,Ohio,S-2010,103.5,5.0,ytm,4.740662170297932,4.830917874396135,safe,primary,False,False,False
1830-03-06,Ohio,S-2010,114.0,5.0,ytm,4.01290935444193,4.385964912280701,safe,primary,False,False,False
1830-03-10,Ohio,S-2010,103.0,5.0,ytm,4.776936528281389,4.854368932038835,safe,primary,False,False,False
1830-03-13,Ohio,S-2010,103.75,5.0,ytm,4.722119982156517,4.819277108433735,safe,primary,False,False,False
1830-03-20,Ohio,S-2010,104.0,5.0,ytm,4.703766105861191,4.807692307692308,safe,primary,False,False,False
1830-03-27,Ohio,S-2010,104.75,5.0,ytm,4.649283465072939,4.77326968973747,safe,primary,False,False,False
1830-04-10,Ohio,S-2010,105.25,5.0,ytm,4.612807435135763,4.750593824228028,safe,primary,False,False,False
1830-04-17,Ohio,S-2010,107.5,5.0,ytm,4.4525093009906,4.651162790697675,safe,primary,False,False,False
1830-05-29,Ohio,S-2010,108.25,5.0,ytm,4.397570122082647,4.618937644341801,safe,primary,False,False,False
1830-06-05,Ohio,S-2010,109.625,5.0,ytm,4.3013164533736985,4.561003420752566,safe,primary,False,False,False
1830-06-12,Ohio,S-2010,110.0,5.0,ytm,4.274914501709965,4.545454545454546,safe,primary,False,False,False
1830-07-17,Ohio,S-2010,108.0,5.0,ytm,4.412417211376131,4.62962962962963,safe,primary,False,False,False
1830-07-24,Ohio,S-2010,108.75,5.0,ytm,4.359215662464678,4.597701149425287,safe,primary,False,False,False
1830-07-28,Ohio,S-2010,108.75,5.0,ytm,4.3589726282253025,4.597701149425287,safe,primary,False,False,False
1830-08-14,Ohio,S-2010,118.5,5.0,ytm,3.703069852228212,4.219409282700422,safe,primary,False,False,False
1830-08-28,Ohio,S-2010,108.25,5.0,ytm,4.392362662585555,4.618937644341801,safe,primary,False,False,False
1830-09-18,Ohio,S-2010,108.5,5.0,ytm,4.373443757414225,4.6082949308755765,safe,primary,False,False,False
1830-09-25,Ohio,S-2010,107.5,5.0,ytm,4.444119187748436,4.651162790697675,safe,primary,False,False,False
1830-10-02,Ohio,S-2010,107.75,5.0,ytm,4.425895565469818,4.640371229698376,safe,primary,False,False,False
1830-10-09,Ohio,S-2010,108.0,5.0,ytm,4.407690117399684,4.62962962962963,safe,primary,False,False,False
1830-10-16,Ohio,S-2010,107.5,5.0,ytm,4.442996440657886,4.651162790697675,safe,primary,False,False,False
1830-10-23,Ohio,S-2010,108.5,5.0,ytm,4.371333175969923,4.6082949308755765,safe,primary,False,False,False
1830-10-30,Ohio,S-2010,109.0,5.0,ytm,4.335496680506713,4.587155963302752,safe,primary,False,False,False
1830-11-06,Ohio,S-2010,109.0,5.0,ytm,4.335047231363923,4.587155963302752,safe,primary,False,False,False
1830-11-13,Ohio,S-2010,109.75,5.0,ytm,4.281724166922618,4.555808656036446,safe,primary,False,False,False
1830-12-11,Ohio,S-2010,109.0,5.0,ytm,4.332786426632592,4.587155963302752,safe,primary,False,False,False
1830-12-18,Ohio,S-2010,109.5,5.0,ytm,4.296920849798505,4.5662100456621,safe,primary,False,False,False
1831-01-15,Ohio,S-2010,107.0,5.0,ytm,4.4742488222632355,4.672897196261682,safe,primary,False,False,False
1831-01-22,Ohio,S-2010,108.25,5.0,ytm,4.3836612546449425,4.618937644341801,safe,primary,False,False,False
1831-03-05,Ohio,S-2010,107.0,5.0,ytm,4.471707483953724,4.672897196261682,safe,primary,False,False,False
1831-05-21,Ohio,S-2010,118.0,5.0,ytm,3.700148407987048,4.23728813559322,safe,primary,False,False,False
1831-09-17,Ohio,S-2010,111.0,5.0,ytm,4.169317956913962,4.504504504504505,safe,primary,False,False,False
1832-01-14,Ohio,S-2010,111.25,5.0,ytm,4.140884670390216,4.49438202247191,safe,primary,False,False,False
1832-02-04,Ohio,S-2010,110.0,5.0,ytm,4.230094422725519,4.545454545454546,safe,primary,False,False,False
1832-02-11,Ohio,S-2010,114.0,5.0,ytm,3.9414965285823396,4.385964912280701,safe,primary,False,False,False
1832-02-18,Ohio,S-2010,112.25,5.0,ytm,4.065481014533632,4.4543429844097995,safe,primary,False,False,False
1832-02-25,Ohio,S-2010,113.0,5.0,ytm,4.011024223047899,4.424778761061947,safe,primary,False,False,False
1832-03-03,Ohio,S-2010,112.0,5.0,ytm,4.082111538896083,4.464285714285714,safe,primary,False,False,False
1832-04-14,Ohio,S-2010,112.5,5.0,ytm,4.041833701491723,4.444444444444445,safe,primary,False,False,False
1832-07-07,Ohio,S-2010,124.0,5.0,ytm,3.238861303093337,4.032258064516129,safe,primary,False,False,False
1832-09-15,Ohio,S-2010,112.0,5.0,ytm,4.062413194703719,4.464285714285714,safe,primary,False,False,False
1833-02-16,Ohio,S-2010,111.0,5.0,ytm,4.121407912838658,4.504504504504505,safe,primary,False,False,False
1833-03-23,Ohio,S-2010,111.0,5.0,ytm,4.117878621013945,4.504504504504505,safe,primary,False,False,False
1833-03-30,Ohio,S-2010,110.5,5.0,ytm,4.155294979590142,4.524886877828054,safe,primary,False,False,False
1833-05-25,Ohio,S-2010,112.0,5.0,ytm,4.0352159778500205,4.464285714285714,safe,primary,False,False,False
1833-06-01,Ohio,S-2010,112.5,5.0,ytm,3.996562639582079,4.444444444444445,safe,primary,False,False,False
1833-06-08,Ohio,S-2010,112.5,5.0,ytm,3.99574207471784,4.444444444444445,safe,primary,False,False,False
1833-06-15,Ohio,S-2010,112.5,5.0,ytm,3.994919609140811,4.444444444444445,safe,primary,False,False,False
1833-06-22,Ohio,S-2010,112.5,5.0,ytm,3.99409523623927,4.444444444444445,safe,primary,False,False,False
1833-07-20,Ohio,S-2010,110.5,5.0,ytm,4.144199377892781,4.524886877828054,safe,primary,False,False,False
1833-07-27,Ohio,S-2010,112.0,5.0,ytm,4.028059829113566,4.464285714285714,safe,primary,False,False,False
1833-08-03,Ohio,S-2010,112.5,5.0,ytm,3.9891085708678804,4.444444444444445,safe,primary,False,False,False
1833-08-10,Ohio,S-2010,112.75,5.0,ytm,3.9692487207081615,4.434589800443459,safe,primary,False,False,False
1833-08-17,Ohio,S-2010,112.5,5.0,ytm,3.9874307857234186,4.444444444444445,safe,primary,False,False,False
1833-09-07,Ohio,S-2010,110.0,5.0,ytm,4.17825183764781,4.545454545454546,safe,primary,False,False,False
1833-09-14,Ohio,S-2010,110.0,5.0,ytm,4.1775655331845485,4.545454545454546,safe,primary,False,False,False
